ID,Data_Text,Result
1172,วันนี้ผมมาหาคิลานะ,เยี่ยมญาติ
1173,วันนี้ผมมาหาคู่ชีวิต,เยี่ยมญาติ
1174,วันนี้ผมเฝ้าน้อง,เยี่ยมญาติ
1175,วันนี้ผมเฝ้าญาติ,เยี่ยมญาติ
1176,วันนี้ผมเฝ้าพี่,เยี่ยมญาติ
1177,วันนี้ผมเฝ้าเพื่อน,เยี่ยมญาติ
1178,วันนี้ผมเฝ้าหลาน,เยี่ยมญาติ
1179,วันนี้ผมเฝ้าพ่อ,เยี่ยมญาติ
1180,วันนี้ผมเฝ้าแม่,เยี่ยมญาติ
1181,วันนี้ผมเฝ้าลุง,เยี่ยมญาติ
1182,วันนี้ผมเฝ้าป้า,เยี่ยมญาติ
1183,วันนี้ผมเฝ้าน้า,เยี่ยมญาติ
1184,วันนี้ผมเฝ้าอา,เยี่ยมญาติ
1185,วันนี้ผมเฝ้าตา,เยี่ยมญาติ
1186,วันนี้ผมเฝ้ายาย,เยี่ยมญาติ
1187,วันนี้ผมเฝ้าย่า,เยี่ยมญาติ
1188,วันนี้ผมเฝ้าภรรยา,เยี่ยมญาติ
1189,วันนี้ผมเฝ้าปู๋,เยี่ยมญาติ
1190,วันนี้ผมเฝ้าแฟน,เยี่ยมญาติ
1191,วันนี้ผมเฝ้าคนป่วย,เยี่ยมญาติ
1192,วันนี้ผมเฝ้าผู้ป่วย,เยี่ยมญาติ
1193,วันนี้ผมเฝ้าญาติพี่น้อง,เยี่ยมญาติ
1194,วันนี้ผมเฝ้าคนรู้จัก,เยี่ยมญาติ
1195,วันนี้ผมเฝ้าคนเจ็บ,เยี่ยมญาติ
1196,วันนี้ผมเฝ้าผู้สูงอายุ,เยี่ยมญาติ
1197,วันนี้ผมเฝ้าคนไข้,เยี่ยมญาติ
1198,วันนี้ผมเฝ้าคิลานะ,เยี่ยมญาติ
1199,วันนี้ผมเฝ้าคู่ชีวิต,เยี่ยมญาติ
1200,วันนี้ผมมาเฝ้าน้อง,เยี่ยมญาติ
1201,วันนี้ผมมาเฝ้าญาติ,เยี่ยมญาติ
1202,มาบริจาคเลือด,บริจาคเลือด
1203,มาบริจาคโลหิต,บริจาคเลือด
1204,มาบริจาคเม็ดเลือด,บริจาคเลือด
1205,มาบริจาคเม็ดโลหิต,บริจาคเลือด
1206,มาบริจาคเกล็ดเลือด,บริจาคเลือด
1207,มาบริจาคเกล็ดโลหิต,บริจาคเลือด
1208,มาบริจาคเม็ดเลือดแดง,บริจาคเลือด
1209,มาบริจาคเม็ดโลหิต,บริจาคเลือด
1210,มาบริจาคพลาสมา,บริจาคเลือด
1211,มาบริจาคน้ำพลาสมา,บริจาคเลือด
1212,มาบริจาคน้ำโลหิต,บริจาคเลือด
1213,มาบริจาคน้ำเลือด,บริจาคเลือด
1214,มาบริจาคเลือดแดง,บริจาคเลือด
1215,มาบริจาคเลือดโลหิต,บริจาคเลือด
1216,มาบริจาคเกล็ดพลาสมา,บริจาคเลือด
1217,มาบริจาคเลือดพลาสมา,บริจาคเลือด
1218,บริจาคเลือด,บริจาคเลือด
1219,บริจาคโลหิต,บริจาคเลือด
1220,บริจาคเม็ดเลือด,บริจาคเลือด
1221,บริจาคเม็ดโลหิต,บริจาคเลือด
1222,บริจาคเกล็ดเลือด,บริจาคเลือด
1223,บริจาคเกล็ดโลหิต,บริจาคเลือด
1224,บริจาคเม็ดเลือดแดง,บริจาคเลือด
1225,บริจาคเม็ดโลหิต,บริจาคเลือด
1226,บริจาคพลาสมา,บริจาคเลือด
1227,บริจาคน้ำพลาสมา,บริจาคเลือด
1228,บริจาคน้ำโลหิต,บริจาคเลือด
1229,บริจาคน้ำเลือด,บริจาคเลือด
1230,บริจาคเลือดแดง,บริจาคเลือด
1231,บริจาคเลือดโลหิต,บริจาคเลือด
1232,บริจาคเกล็ดพลาสมา,บริจาคเลือด
1233,บริจาคเลือดพลาสมา,บริจาคเลือด
1234,มาให้เลือด,บริจาคเลือด
1235,มาให้โลหิต,บริจาคเลือด
1236,มาให้เม็ดเลือด,บริจาคเลือด
1237,มาให้เม็ดโลหิต,บริจาคเลือด
1238,มาให้เกล็ดเลือด,บริจาคเลือด
1239,มาให้เกล็ดโลหิต,บริจาคเลือด
1240,มาให้เม็ดเลือดแดง,บริจาคเลือด
1241,มาให้เม็ดโลหิต,บริจาคเลือด
1242,มาให้พลาสมา,บริจาคเลือด
1243,มาให้น้ำพลาสมา,บริจาคเลือด
1244,มาให้น้ำโลหิต,บริจาคเลือด
1245,มาให้น้ำเลือด,บริจาคเลือด
1246,มาให้เลือดแดง,บริจาคเลือด
1247,มาให้เลือดโลหิต,บริจาคเลือด
1248,มาให้เกล็ดพลาสมา,บริจาคเลือด
1249,มาให้เลือดพลาสมา,บริจาคเลือด
1250,ให้เลือด,บริจาคเลือด
1251,ให้โลหิต,บริจาคเลือด
1252,ให้เม็ดเลือด,บริจาคเลือด
1253,ให้เม็ดโลหิต,บริจาคเลือด
1254,ให้เกล็ดเลือด,บริจาคเลือด
1255,ให้เกล็ดโลหิต,บริจาคเลือด
1256,ให้เม็ดเลือดแดง,บริจาคเลือด
1257,ให้เม็ดโลหิต,บริจาคเลือด
1258,ให้พลาสมา,บริจาคเลือด
1259,ให้น้ำพลาสมา,บริจาคเลือด
1260,ให้น้ำโลหิต,บริจาคเลือด
1261,ให้น้ำเลือด,บริจาคเลือด
1262,ให้เลือดแดง,บริจาคเลือด
1263,ให้เลือดโลหิต,บริจาคเลือด
1264,ให้เกล็ดพลาสมา,บริจาคเลือด
1265,ให้เลือดพลาสมา,บริจาคเลือด
1266,แบ่งเลือด,บริจาคเลือด
1267,แบ่งโลหิต,บริจาคเลือด
1268,แบ่งเม็ดเลือด,บริจาคเลือด
1269,แบ่งเม็ดโลหิต,บริจาคเลือด
1270,แบ่งเกล็ดเลือด,บริจาคเลือด
1271,แบ่งเกล็ดโลหิต,บริจาคเลือด
1272,แบ่งเม็ดเลือดแดง,บริจาคเลือด
1273,แบ่งเม็ดโลหิต,บริจาคเลือด
1274,แบ่งพลาสมา,บริจาคเลือด
1275,แบ่งน้ำพลาสมา,บริจาคเลือด
1276,แบ่งน้ำโลหิต,บริจาคเลือด
1277,แบ่งน้ำเลือด,บริจาคเลือด
1278,แบ่งเลือดแดง,บริจาคเลือด
1279,แบ่งเลือดโลหิต,บริจาคเลือด
1280,แบ่งเกล็ดพลาสมา,บริจาคเลือด
1281,แบ่งเลือดพลาสมา,บริจาคเลือด
1282,ฉันมาบริจาคเลือด,บริจาคเลือด
1283,ฉันมาบริจาคโลหิต,บริจาคเลือด
1284,ฉันมาบริจาคเม็ดเลือด,บริจาคเลือด
